nesdis_id,nwsli,state_code,latitude_d,longitude_d,owner_code,pe1,pe2,pe3,pe4,pe5,pe6,pe7,pe8,pe9,pe10,pe11,pe12,pe13,pe14,pe15,pe16,pe17,pe18,pe19,pe20,pe21,p322,pe23,pe24,pe25
CA43656E,ANFC1,CA,40.1797,-120.609,STCLAF,VB,HG,,,,,,,,,,,,,,,,,,,,,,
CA44675A,ANGC1,CA,38.5711,-122.433,STCLAF,VB,PC,TA,,,,,,,,,,,,,,,,,,,,,
FA651480,ANIC1,CA,34.0158,-119.36,NPS003,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,PA,RW,,,,,,,,,,,,
DDD54080,ANOC1,CA,37.5731,-121.848,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
CA29F36C,ANQC1,CA,40.4214,-122.295,STCLAF,WC,TW,VB,,,,,,,,,,,,,,,,,,,,,
DDF090C6,ANRC1,CA,33.76,-116.549,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CA54555E,ANTC1,CA,40.18,-120.607,STCLAF,VB,PC,HP,TA,,,,,,,,,,,,,,,,,,,,
9160037C,ANUC1,CA,38.3536,-120.79,CARBER,PC,US,UD,TA,MM,XR,VB,PA,MT,UR,UP,RW,,,,,,,,,,,,
A08168C4,AOBC1,CA,37.4086,-122.118,SANCLA,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DDEC40AC,APCC1,CA,38.3683,-122.302,USGS01,HG,TW,WT,VB,,,,,,,,,,,,,,,,,,,,
1639AC4E,APDC1,CA,34.6183,-120.12,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
661197A4,APIC1,CA,35.4258,-118.412,KERNCA,VB,PC,,,,,,,,,,,,,,,,,,,,,,
66104336,APKC1,CA,35.6133,-118.274,KERNCA,VB,PC,TA,,,,,,,,,,,,,,,,,,,,,
661076AC,APYC1,CA,35.5583,-118.143,KERNCA,VB,PC,TA,,,,,,,,,,,,,,,,,,,,,
DDF6D302,AQCC1,CA,33.6789,-117.696,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
29903606,ARBC1,CA,37.1322,-119.531,PGECHP,HG,VB,,,,,,,,,,,,,,,,,,,,,,
D1120090,ARCC1,CA,40.91,-124.059,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CA2384AE,ARGC1,CA,35.3031,-120.679,CALDFP,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
EB102B82,ARNC1,CA,38.2769,-120.311,EBMUD1,VB,YV,PP,TA,TN,TX,,,,,,,,,,,,,,,,,,
DD7D649C,AROC1,CA,36.9003,-121.597,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
D10444CA,ARRC1,CA,36.2375,-121.481,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DDF2E3A2,ARYC1,CA,33.4983,-117.665,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CA281264,ASAC1,CA,41.1981,-120.943,STCLAF,HG,VB,,,,,,,,,,,,,,,,,,,,,,
DDCCF2CC,ASPC1,CA,34.2222,-118.177,USGS01,HG,HG,VB,,,,,,,,,,,,,,,,,,,,,
3247E700,ASRC1,CA,36.2356,-121.48,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
17B726FA,ATDC1,CA,34.4247,-119.811,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
6610955E,ATHC1,CA,35.0903,-118.448,KERNCA,VB,PC,TA,,,,,,,,,,,,,,,,,,,,,
3200051A,ATLC1,CA,38.4747,-122.265,FIRECA,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
CA4A7044,ATNC1,CA,34.4464,-118.197,LAFIRE,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
A081D598,ATOC1,CA,37.1686,-121.843,SANCLA,HG,VB,,,,,,,,,,,,,,,,,,,,,,
323844C6,ATRC1,CA,41.8586,-123.353,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,TX,TN,,,,,,,,,,,
CA207324,ATSC1,CA,41.5283,-120.673,CALDFP,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
CE91000E,ATWC1,CA,36.4639,-118.674,CESPD1,TA,PC,VB,,,,,,,,,,,,,,,,,,,,,
171BB452,AUSC1,CA,38.5067,-123.069,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
A0809ABA,AUVC1,CA,37.1022,-121.724,SANCLA,HG,,,,,,,,,,,,,,,,,,,,,,,
DDD6A47C,AWBC1,CA,38.5672,-121.387,USGS01,TW,,,,,,,,,,,,,,,,,,,,,,,
DD97A55A,AWEC1,CA,37.5406,-121.855,USGS01,HG,HG,TW,,,,,,,,,,,,,,,,,,,,,
DE0A8210,AWPC1,CA,38.5914,-121.332,USGS01,TW,,,,,,,,,,,,,,,,,,,,,,,
324080D2,BABC1,CA,40.8892,-123.143,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
